From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),AT (degree C),Xylene (ug/m3)
2019-03-03 13:00:00,2019-03-03 14:00:00,,57.25,0.3,4.65,2.5,11.1,4.2,0.32,27.65,0.0,0.0,30.88,46.0,0.82,175.5,303.5,721.75,0.05,0.0,38.0,0.0
2019-03-03 14:00:00,2019-03-03 15:00:00,,65.0,0.25,4.33,2.47,10.53,3.67,0.36,30.2,0.0,0.0,30.97,45.67,0.63,118.67,189.33,722.0,0.0,0.0,38.1,0.0
2019-03-03 15:00:00,2019-03-03 16:00:00,,68.25,0.35,4.9,2.75,10.5,4.8,0.4,30.45,0.0,0.0,31.83,45.25,0.77,149.0,182.25,722.25,0.05,0.0,38.15,0.0
2019-03-03 16:00:00,2019-03-03 17:00:00,,72.0,0.1,4.62,2.4,9.88,3.85,0.19,31.35,0.0,0.0,31.82,46.25,0.7,147.0,95.0,723.25,0.0,0.0,37.83,0.0
2019-03-03 17:00:00,2019-03-03 18:00:00,,75.0,0.13,5.12,2.77,10.07,4.6,0.0,30.45,0.0,0.0,31.7,48.0,0.62,96.5,26.25,724.25,0.0,0.0,36.78,0.0
2019-03-03 18:00:00,2019-03-03 19:00:00,,93.75,0.1,10.78,5.75,9.8,4.65,0.33,24.7,0.0,0.0,31.63,50.75,0.93,80.5,21.0,725.0,0.0,0.0,36.15,0.0
2019-03-03 19:00:00,2019-03-03 20:00:00,,118.67,0.2,19.43,10.43,10.5,3.77,0.54,13.63,0.0,0.1,31.13,54.33,0.9,78.67,21.0,726.0,0.0,0.0,35.2,0.0
2019-03-03 20:00:00,2019-03-03 21:00:00,,104.0,0.43,19.25,10.57,10.32,3.0,0.56,14.25,0.0,0.1,30.5,56.5,0.95,89.0,21.0,726.0,0.0,0.0,34.65,0.0
2019-03-03 21:00:00,2019-03-03 22:00:00,,82.5,0.33,14.97,8.25,10.0,3.53,0.53,16.1,0.0,0.1,30.45,59.0,0.97,86.5,21.0,726.25,0.03,0.0,34.05,0.0
2019-03-03 22:00:00,2019-03-03 23:00:00,,68.5,0.27,13.25,7.18,9.97,2.67,0.43,16.0,0.0,0.1,30.4,61.0,0.75,97.25,21.0,727.0,0.0,0.0,33.5,0.0
2019-03-03 23:00:00,2019-03-04 00:00:00,,58.0,0.3,12.83,6.87,10.4,3.03,0.43,15.63,0.0,0.1,31.07,62.0,0.8,86.0,21.0,727.0,0.0,0.0,33.2,0.0
2019-03-04 00:00:00,2019-03-04 01:00:00,,68.75,0.28,14.72,8.05,9.9,3.58,0.49,11.75,0.0,0.1,31.55,64.5,0.45,87.0,21.0,727.75,0.0,0.0,32.55,0.0
2019-03-04 01:00:00,2019-03-04 02:00:00,,70.33,0.2,13.8,7.53,10.1,3.9,0.49,11.97,0.0,0.1,31.4,68.0,0.4,129.33,21.0,728.0,0.0,0.0,31.8,0.0
2019-03-04 02:00:00,2019-03-04 03:00:00,,62.0,0.3,10.38,5.75,10.5,3.28,0.43,13.0,0.0,0.1,31.38,72.25,0.43,90.25,21.0,728.5,0.0,0.0,30.93,0.0
2019-03-04 03:00:00,2019-03-04 04:00:00,,64.0,0.5,10.38,5.92,11.47,3.35,0.44,8.9,0.0,0.1,31.45,77.0,0.33,340.0,21.0,729.0,0.0,0.0,29.77,0.0
2019-03-04 04:00:00,2019-03-04 05:00:00,,80.25,0.6,11.05,6.38,11.1,2.95,0.4,7.25,0.0,0.1,30.85,79.0,0.33,340.0,21.0,729.0,0.0,0.0,29.45,0.0
2019-03-04 05:00:00,2019-03-04 06:00:00,,80.0,1.23,10.75,6.72,10.68,2.82,0.42,5.6,0.0,0.1,30.77,80.0,0.33,340.0,21.0,729.25,0.0,0.0,29.25,0.0
2019-03-04 06:00:00,2019-03-04 07:00:00,,67.5,1.48,11.4,7.25,10.88,2.8,0.52,6.15,0.0,0.1,30.85,81.25,0.4,340.0,21.25,729.75,0.0,0.0,29.15,0.0
2019-03-04 07:00:00,2019-03-04 08:00:00,,71.5,2.1,11.75,7.95,11.18,4.17,0.55,7.6,0.0,0.1,31.47,74.0,0.55,245.5,53.25,727.75,0.0,0.0,30.8,0.0
2019-03-04 08:00:00,2019-03-04 09:00:00,,85.5,1.67,10.5,6.9,10.53,4.92,0.42,12.8,0.0,0.1,31.52,64.5,0.9,191.5,149.5,725.5,0.03,0.0,32.9,0.0
2019-03-04 09:00:00,2019-03-04 10:00:00,,78.25,0.53,9.03,5.22,10.52,7.22,0.38,21.75,0.0,0.08,31.57,52.75,1.1,230.5,276.25,724.0,0.05,0.0,35.45,0.0
2019-03-04 10:00:00,2019-03-04 11:00:00,,79.0,0.62,7.65,4.58,11.05,8.4,0.0,29.25,0.0,0.0,31.92,46.25,1.23,225.0,366.5,723.0,0.08,0.0,36.83,0.0
2019-03-04 11:00:00,2019-03-04 12:00:00,,79.5,0.2,6.75,3.75,11.3,9.05,0.0,34.4,0.0,0.0,32.03,42.0,1.25,245.0,425.25,722.5,0.05,0.0,38.05,0.0
2019-03-04 12:00:00,2019-03-04 13:00:00,,81.5,0.1,6.33,3.4,10.13,8.15,0.3,38.93,0.0,0.0,31.17,39.75,1.55,251.75,443.0,722.25,0.0,0.0,38.7,0.0
2019-03-04 13:00:00,2019-03-04 14:00:00,,84.5,0.13,6.28,3.45,10.18,7.08,0.39,41.8,0.0,0.0,30.98,37.25,1.43,243.5,419.5,721.5,0.05,0.0,39.53,0.0
2019-03-04 14:00:00,2019-03-04 15:00:00,,88.25,0.3,6.17,3.42,9.57,5.45,0.34,44.0,0.0,0.0,31.02,36.0,1.48,242.0,359.5,721.25,0.05,0.0,39.85,0.0
2019-03-04 15:00:00,2019-03-04 16:00:00,,89.25,0.52,6.42,3.88,9.25,6.5,0.36,47.12,0.0,0.0,31.73,34.5,1.75,253.5,272.0,721.75,0.0,0.0,39.9,0.0
2019-03-04 16:00:00,2019-03-04 17:00:00,,97.25,0.28,6.75,3.8,8.68,7.78,0.35,49.95,0.0,0.0,32.1,34.5,1.23,242.25,162.25,722.0,0.0,0.0,39.7,0.0
2019-03-04 17:00:00,2019-03-04 18:00:00,,91.5,0.38,6.5,3.78,8.47,6.95,0.34,46.25,0.0,0.0,32.0,35.75,0.95,232.5,63.75,722.75,0.0,0.0,39.05,0.0
2019-03-04 18:00:00,2019-03-04 19:00:00,,102.75,0.27,10.28,5.65,9.25,8.62,0.45,37.92,0.0,0.03,31.9,38.75,1.0,100.25,21.25,724.75,0.0,0.0,37.17,0.0
2019-03-04 19:00:00,2019-03-04 20:00:00,,149.0,0.3,21.02,11.3,9.45,8.38,0.52,26.42,0.03,0.12,31.72,41.25,0.65,37.75,21.0,725.75,0.0,0.0,35.85,0.0
2019-03-04 20:00:00,2019-03-04 21:00:00,,173.75,0.47,37.65,20.4,9.5,8.1,0.62,12.28,0.25,0.28,30.82,48.5,0.35,45.0,21.0,727.25,0.0,0.0,33.55,0.0
2019-03-04 21:00:00,2019-03-04 22:00:00,,178.5,0.55,25.9,14.25,9.32,7.27,0.61,15.5,0.18,0.3,30.67,52.0,0.4,107.0,21.0,728.0,0.0,0.0,31.95,0.0
2019-03-04 22:00:00,2019-03-04 23:00:00,,186.25,0.82,24.75,13.8,9.68,6.82,0.6,13.07,0.1,0.3,30.62,54.5,0.35,275.0,21.0,728.5,0.0,0.0,31.3,0.0
2019-03-04 23:00:00,2019-03-05 00:00:00,,184.5,7.58,41.8,28.43,16.27,14.3,1.25,3.32,0.1,0.55,31.23,55.0,0.4,110.5,21.0,728.5,0.0,0.0,31.43,0.0
2019-03-05 00:00:00,2019-03-05 01:00:00,,178.25,11.6,38.1,29.68,14.15,13.68,1.23,2.6,0.1,0.75,32.58,58.0,0.5,208.25,21.0,729.0,0.0,0.0,30.3,0.08
2019-03-05 01:00:00,2019-03-05 02:00:00,,180.25,13.47,41.1,32.8,13.18,12.6,1.2,2.48,0.1,0.8,32.02,57.5,0.35,191.5,21.0,729.0,0.0,0.0,30.03,0.1
2019-03-05 02:00:00,2019-03-05 03:00:00,,177.0,11.3,40.65,30.85,13.32,12.65,1.01,2.6,0.1,0.8,31.98,62.75,0.47,190.5,21.0,729.5,0.0,0.0,29.38,0.1
2019-03-05 03:00:00,2019-03-05 04:00:00,,180.25,10.1,35.8,27.28,12.85,11.48,0.79,2.6,0.1,0.7,32.07,65.0,0.5,257.75,21.0,730.0,0.0,0.0,28.95,0.1
2019-03-05 04:00:00,2019-03-05 05:00:00,,172.5,7.72,30.38,22.45,13.12,10.52,0.79,3.35,0.1,0.65,31.15,64.25,0.53,215.25,21.0,730.0,0.0,0.0,29.0,0.1
2019-03-05 05:00:00,2019-03-05 06:00:00,,174.0,6.07,27.57,19.57,15.07,14.6,0.79,4.17,0.1,0.87,31.1,60.67,0.5,254.33,21.0,730.0,0.0,0.0,28.6,0.1
2019-03-05 06:00:00,2019-03-05 07:00:00,,184.25,4.92,25.45,17.53,14.8,17.53,0.82,7.8,0.1,0.93,31.0,61.5,0.65,301.25,21.25,729.75,0.0,0.0,28.95,0.1
2019-03-05 07:00:00,2019-03-05 08:00:00,,178.5,4.53,21.18,14.92,12.72,13.1,0.86,9.85,0.05,0.62,31.38,57.25,0.78,303.0,58.0,728.0,0.0,0.0,30.25,0.1
2019-03-05 08:00:00,2019-03-05 09:00:00,,177.25,2.48,17.95,11.58,12.55,9.22,0.72,16.02,0.0,0.45,31.73,52.75,1.23,279.25,152.25,726.25,0.0,0.0,31.75,0.0
2019-03-05 09:00:00,2019-03-05 10:00:00,,176.0,0.93,12.85,7.62,11.28,7.75,0.52,24.65,0.0,0.27,31.72,50.25,1.52,249.75,282.25,725.25,0.03,0.0,33.25,0.0
2019-03-05 10:00:00,2019-03-05 11:00:00,,175.0,0.5,8.65,5.0,10.1,,0.0,30.5,0.0,0.1,31.95,48.5,1.3,247.0,394.5,724.5,0.05,0.0,34.6,0.0
2019-03-05 11:00:00,2019-03-05 12:00:00,46.0,179.5,0.5,8.5,4.95,10.95,9.05,0.37,27.33,0.0,0.1,32.38,47.75,1.5,237.25,430.75,724.0,0.0,0.0,34.97,0.0
2019-03-05 12:00:00,2019-03-05 13:00:00,45.75,174.25,0.8,8.17,5.0,10.03,7.85,0.45,27.17,0.0,0.05,31.38,45.5,1.45,273.5,448.5,723.5,0.0,0.0,35.75,0.0
2019-03-05 13:00:00,2019-03-05 14:00:00,45.0,161.25,0.65,8.05,4.8,11.03,7.42,0.22,29.25,0.0,0.03,31.02,42.5,1.18,268.0,425.0,722.5,0.03,0.0,36.83,0.0
2019-03-05 14:00:00,2019-03-05 15:00:00,45.0,157.5,0.4,8.0,4.58,9.88,5.95,0.35,30.9,0.0,0.05,31.0,40.0,1.15,273.75,363.5,722.0,0.0,0.0,37.82,0.0
2019-03-05 15:00:00,2019-03-05 16:00:00,,162.0,0.1,7.87,4.2,9.53,6.2,0.37,28.1,0.0,0.03,31.43,38.33,0.83,235.67,258.67,722.0,0.0,0.0,38.6,0.0
2019-03-05 16:00:00,2019-03-05 17:00:00,31.0,154.0,0.2,7.6,4.23,9.07,6.83,0.47,27.77,0.0,0.0,32.5,36.33,1.17,253.0,168.0,722.0,0.0,0.0,39.13,0.0
2019-03-05 17:00:00,2019-03-05 18:00:00,31.0,136.0,0.35,6.9,3.95,9.12,7.97,0.46,31.65,0.0,0.0,32.58,36.25,1.3,224.75,69.5,723.5,0.0,0.0,38.35,0.0
2019-03-05 18:00:00,2019-03-05 19:00:00,,129.75,0.45,7.92,4.6,9.35,8.0,0.49,27.1,0.0,0.0,32.5,38.75,0.68,212.0,21.25,726.0,0.0,0.0,36.45,0.0
2019-03-05 19:00:00,2019-03-05 20:00:00,,129.0,0.27,19.27,10.47,11.9,9.53,0.67,19.4,0.0,0.0,32.4,43.33,0.87,44.33,21.0,727.0,0.0,0.0,35.03,0.0
2019-03-05 20:00:00,2019-03-05 21:00:00,,179.5,0.62,24.18,13.35,12.3,14.28,0.75,13.1,0.0,0.12,30.9,48.25,0.55,75.5,21.0,728.0,0.0,0.0,33.62,0.0
2019-03-05 21:00:00,2019-03-05 22:00:00,,178.0,0.55,23.67,13.05,12.82,7.4,0.94,11.55,0.0,0.28,30.6,53.75,0.3,316.0,21.0,729.75,0.0,0.0,31.1,0.08
2019-03-05 22:00:00,2019-03-05 23:00:00,,179.5,0.85,29.08,16.18,14.35,9.78,1.08,10.52,0.03,0.3,30.6,49.5,0.45,56.5,21.0,729.25,0.0,0.0,31.9,0.1
2019-03-05 23:00:00,2019-03-06 00:00:00,,184.75,1.1,29.02,16.38,14.05,9.15,1.04,6.53,0.08,0.35,30.82,57.0,0.3,25.0,21.0,730.75,0.0,0.0,30.07,0.03
2019-03-06 00:00:00,2019-03-06 01:00:00,57.0,185.75,1.2,23.73,13.57,13.55,9.65,1.11,6.5,0.1,0.38,31.85,63.5,0.3,25.0,21.0,731.25,0.0,0.0,28.58,0.1
2019-03-06 01:00:00,2019-03-06 02:00:00,57.0,181.0,1.48,26.18,15.12,13.57,10.15,1.05,4.6,0.1,0.3,31.82,63.75,0.3,25.0,21.25,732.0,0.0,0.0,28.12,0.1
2019-03-06 02:00:00,2019-03-06 03:00:00,,175.5,1.62,27.87,16.15,13.3,8.43,0.74,5.0,0.1,0.3,31.75,65.0,0.3,24.25,22.0,732.0,0.0,0.0,27.9,0.1
2019-03-06 03:00:00,2019-03-06 04:00:00,,169.75,2.23,28.23,16.78,13.53,9.05,0.69,3.3,0.0,0.3,31.98,68.75,0.4,114.5,22.0,732.5,0.0,0.0,27.5,0.0
2019-03-06 04:00:00,2019-03-06 05:00:00,,174.5,12.77,31.52,27.15,15.55,15.78,0.71,2.02,0.0,0.5,30.95,65.75,0.38,261.0,22.0,732.25,0.0,0.0,27.52,0.0
2019-03-06 05:00:00,2019-03-06 06:00:00,79.0,173.25,10.93,31.98,25.9,17.3,18.95,0.95,2.85,0.03,0.53,30.77,68.5,0.3,261.25,21.75,732.75,0.0,0.0,26.9,0.05
2019-03-06 06:00:00,2019-03-06 07:00:00,79.0,175.75,15.68,27.23,27.23,17.73,13.7,1.04,2.25,0.05,0.6,30.8,73.75,0.3,261.0,22.5,734.0,0.0,0.0,25.85,0.1
2019-03-06 07:00:00,2019-03-06 08:00:00,72.0,180.75,18.52,27.58,29.73,19.02,19.55,1.17,4.5,0.08,0.62,31.0,67.0,0.3,261.25,67.0,731.25,0.0,0.0,27.85,0.23
2019-03-06 08:00:00,2019-03-06 09:00:00,74.75,181.25,13.05,28.45,25.73,17.12,21.43,1.02,13.78,0.08,0.72,31.98,51.0,0.95,284.0,159.5,728.5,0.0,0.0,31.0,0.15
2019-03-06 09:00:00,2019-03-06 10:00:00,83.0,181.5,2.0,22.12,13.4,15.55,13.18,0.78,27.3,0.0,0.38,31.95,45.0,1.1,269.25,299.5,727.75,0.0,0.0,32.8,0.08
2019-03-06 10:00:00,2019-03-06 11:00:00,,157.75,0.53,13.3,7.53,13.2,9.15,0.38,31.17,0.0,0.25,32.55,39.75,1.08,207.25,393.0,726.5,0.0,0.0,34.58,0.0
2019-03-06 11:00:00,2019-03-06 12:00:00,,115.25,0.4,9.9,5.65,12.45,9.4,0.19,33.0,0.0,0.15,32.72,37.5,0.95,180.0,449.25,725.25,0.0,0.0,35.73,0.0
2019-03-06 12:00:00,2019-03-06 13:00:00,,108.25,0.37,7.57,4.33,11.33,9.5,0.17,36.35,0.0,0.1,31.77,36.5,1.08,264.75,466.75,725.25,0.0,0.0,36.4,0.0
2019-03-06 13:00:00,2019-03-06 14:00:00,,113.5,0.25,7.82,4.35,11.78,6.5,0.22,36.62,0.0,0.1,31.18,35.5,1.2,266.5,444.0,725.0,0.0,0.0,36.97,0.0
2019-03-06 14:00:00,2019-03-06 15:00:00,,118.0,0.33,7.7,4.28,11.12,5.12,0.4,35.2,0.0,0.03,30.93,35.0,1.15,199.0,377.25,724.25,0.0,0.0,37.4,0.0
2019-03-06 15:00:00,2019-03-06 16:00:00,25.0,119.75,0.2,7.83,4.3,11.4,5.33,0.41,33.8,0.0,0.0,31.07,35.0,1.0,169.5,284.5,724.0,0.0,0.0,37.9,0.0
2019-03-06 16:00:00,2019-03-06 17:00:00,26.25,123.0,0.47,8.1,4.68,11.4,8.52,0.6,35.0,0.0,0.0,32.5,34.0,1.08,277.5,176.25,724.75,0.0,0.0,38.08,0.0
2019-03-06 17:00:00,2019-03-06 18:00:00,29.75,118.5,0.35,9.12,5.15,11.43,7.9,0.66,31.5,0.0,0.0,32.83,34.25,1.07,252.5,71.25,726.0,0.0,0.0,37.55,0.0
2019-03-06 18:00:00,2019-03-06 19:00:00,33.0,134.0,0.17,12.97,7.02,11.7,9.18,0.76,29.35,0.0,0.1,32.83,37.0,1.12,117.5,22.25,728.75,0.0,0.0,35.4,0.0
2019-03-06 19:00:00,2019-03-06 20:00:00,55.0,171.0,0.23,17.63,9.53,15.93,14.4,1.21,25.3,0.0,0.33,32.87,38.67,0.8,95.0,22.0,729.33,0.0,0.0,34.13,0.0
2019-03-06 20:00:00,2019-03-06 21:00:00,77.5,177.25,0.38,25.0,13.6,19.0,15.53,0.94,18.55,0.0,0.4,31.18,41.0,0.4,9.75,22.0,730.5,0.0,0.0,32.65,0.0
2019-03-06 21:00:00,2019-03-06 22:00:00,80.75,172.25,0.7,29.65,16.32,17.75,13.88,0.54,18.28,0.0,0.3,30.23,41.25,0.6,6.67,22.0,730.0,0.0,0.0,32.38,0.0
2019-03-06 22:00:00,2019-03-06 23:00:00,65.67,169.33,0.57,27.03,14.87,16.9,12.3,0.48,14.43,0.0,0.3,30.2,49.67,0.3,,22.0,731.67,0.0,0.0,30.33,0.0
2019-03-06 23:00:00,2019-03-07 00:00:00,61.0,162.0,2.23,34.23,20.07,14.97,14.13,0.49,9.87,0.03,0.37,30.2,49.67,0.43,177.0,22.0,732.0,0.0,0.0,29.57,0.0
2019-03-07 00:00:00,2019-03-07 01:00:00,69.0,175.0,2.22,37.7,21.85,16.8,17.23,0.57,6.2,0.1,0.5,32.27,56.75,0.45,309.5,22.0,732.75,0.0,0.0,28.6,0.0
2019-03-07 01:00:00,2019-03-07 02:00:00,59.25,177.25,1.98,26.6,15.75,16.02,12.6,0.62,6.7,0.08,0.5,32.9,68.0,0.3,306.0,22.0,733.75,0.0,0.0,27.02,0.0
2019-03-07 02:00:00,2019-03-07 03:00:00,49.75,160.5,2.2,34.92,20.35,15.52,13.53,0.71,5.3,0.08,0.53,33.0,60.75,0.35,306.25,22.0,733.75,0.0,0.0,26.85,0.0
2019-03-07 03:00:00,2019-03-07 04:00:00,55.0,173.5,8.65,42.6,29.7,15.42,12.57,0.77,1.77,0.0,0.5,33.47,60.5,0.33,307.0,22.0,734.0,0.0,0.0,27.05,0.0
2019-03-07 04:00:00,2019-03-07 05:00:00,50.5,179.5,9.9,37.05,27.75,15.3,7.75,0.62,2.08,0.0,0.5,31.73,72.25,0.3,307.0,22.0,734.0,0.0,0.0,25.77,0.0
2019-03-07 05:00:00,2019-03-07 06:00:00,41.5,175.25,12.33,34.35,28.3,14.9,5.35,0.55,1.35,0.0,0.58,30.9,75.0,0.32,307.0,22.0,734.25,0.0,0.0,25.27,0.03
2019-03-07 06:00:00,2019-03-07 07:00:00,61.5,176.25,22.65,31.07,34.95,16.6,7.83,0.61,2.7,0.08,0.68,30.82,70.25,0.38,300.5,22.75,734.5,0.0,0.0,25.28,0.15
2019-03-07 07:00:00,2019-03-07 08:00:00,80.0,175.25,25.88,33.42,38.8,22.78,14.88,1.11,5.43,0.1,0.85,30.8,63.75,0.43,301.0,72.75,732.25,0.0,0.0,26.98,0.12
2019-03-07 08:00:00,2019-03-07 09:00:00,77.75,174.25,14.4,32.55,29.0,22.52,18.02,1.29,15.15,0.1,0.85,32.35,50.25,0.57,287.5,156.25,728.25,0.0,0.0,30.9,0.12
2019-03-07 09:00:00,2019-03-07 10:00:00,81.75,186.5,3.5,31.05,19.38,21.88,18.68,1.38,31.4,0.1,0.65,32.95,44.25,0.8,229.0,294.75,726.5,0.0,0.0,33.48,0.05
2019-03-07 10:00:00,2019-03-07 11:00:00,85.0,183.75,1.1,23.47,13.4,20.15,18.7,1.29,45.25,0.1,0.57,33.23,41.0,0.85,208.0,371.5,726.25,0.0,0.0,35.25,0.0
2019-03-07 11:00:00,2019-03-07 12:00:00,79.0,180.0,0.25,17.75,9.65,17.6,17.3,0.92,48.33,0.0,0.47,33.4,37.33,0.83,96.67,432.33,724.67,0.1,0.0,36.73,0.0
2019-03-07 12:00:00,2019-03-07 13:00:00,52.0,151.5,,10.23,5.37,14.2,11.45,0.63,47.2,0.0,0.27,32.48,34.75,0.75,121.5,452.0,723.75,0.03,0.0,37.85,0.0
2019-03-07 13:00:00,2019-03-07 14:00:00,40.0,135.75,0.25,10.6,5.85,13.35,7.85,0.41,47.05,0.0,0.2,31.0,34.25,0.88,191.0,419.25,723.5,0.03,0.0,38.15,0.0
2019-03-07 14:00:00,2019-03-07 15:00:00,,138.0,0.27,10.6,5.87,12.67,7.23,0.49,56.4,0.0,0.2,30.9,34.0,0.83,118.33,365.33,723.67,0.0,0.0,38.23,0.0
2019-03-07 15:00:00,2019-03-07 16:00:00,,144.5,0.27,11.95,6.53,12.23,7.4,0.51,57.83,0.0,0.1,31.08,33.25,0.85,166.0,260.25,723.25,0.0,0.0,38.65,0.0
2019-03-07 16:00:00,2019-03-07 17:00:00,,144.0,0.27,10.88,5.95,12.37,8.28,0.57,51.7,0.0,0.1,32.2,33.0,0.78,84.25,160.0,724.25,0.0,0.0,38.25,0.0
2019-03-07 17:00:00,2019-03-07 18:00:00,37.0,127.67,0.35,11.4,6.23,11.7,9.97,0.65,44.23,0.0,0.1,32.4,34.67,0.73,280.67,72.33,726.0,0.0,0.0,37.8,0.0
2019-03-07 18:00:00,2019-03-07 19:00:00,39.5,139.5,0.57,31.12,17.0,11.93,11.35,0.8,23.2,0.0,0.1,32.75,36.25,0.52,319.5,22.25,728.5,0.0,0.0,35.73,0.0
2019-03-07 19:00:00,2019-03-07 20:00:00,53.75,180.5,1.2,45.75,25.27,14.9,15.47,1.21,12.7,0.0,0.17,32.88,37.0,0.62,117.75,22.0,729.0,0.0,0.0,34.38,0.0
2019-03-07 20:00:00,2019-03-07 21:00:00,73.5,174.0,0.4,37.45,20.25,14.75,31.78,0.72,20.57,0.15,0.78,32.17,41.25,0.85,42.5,22.0,729.0,0.0,0.0,33.98,0.0
2019-03-07 21:00:00,2019-03-07 22:00:00,72.0,177.0,0.53,34.03,18.57,16.6,33.9,0.55,22.23,0.1,0.8,31.2,45.33,0.8,55.33,22.0,730.0,0.0,0.0,33.23,0.0
2019-03-07 22:00:00,2019-03-07 23:00:00,82.5,178.75,1.25,46.98,26.0,16.7,72.17,0.57,15.35,0.1,0.82,31.07,47.25,0.8,48.25,22.0,730.0,0.0,0.0,32.6,0.0
2019-03-07 23:00:00,2019-03-08 00:00:00,75.0,184.0,0.87,48.27,26.43,18.77,42.2,0.57,18.03,0.2,0.87,31.0,48.0,0.7,44.0,22.0,730.0,0.0,0.0,32.03,0.0
2019-03-08 00:00:00,2019-03-08 01:00:00,75.75,184.75,0.88,31.7,17.62,19.1,18.65,0.65,20.2,0.15,0.82,32.1,57.0,0.3,45.0,22.0,731.75,0.0,0.0,29.95,0.0
2019-03-08 01:00:00,2019-03-08 02:00:00,76.5,185.5,0.6,29.85,16.4,19.02,24.3,0.72,13.9,0.1,0.8,32.58,57.5,0.35,46.0,22.0,732.0,0.0,0.0,29.27,0.0
2019-03-08 02:00:00,2019-03-08 03:00:00,74.0,181.5,0.6,28.15,15.45,19.88,22.98,0.7,13.75,0.1,0.92,32.6,56.5,0.38,68.75,22.0,732.25,0.0,0.0,29.52,0.0
2019-03-08 03:00:00,2019-03-08 04:00:00,81.5,184.0,0.55,26.92,14.75,19.5,13.88,0.75,10.47,0.1,0.8,32.88,64.0,0.35,75.25,22.0,732.75,0.0,0.0,28.45,0.0
2019-03-08 04:00:00,2019-03-08 05:00:00,86.0,185.0,0.95,27.4,15.35,18.6,10.03,0.67,9.85,0.1,0.67,31.9,67.0,0.33,75.25,22.0,733.0,0.0,0.0,27.58,0.0
2019-03-08 05:00:00,2019-03-08 06:00:00,83.25,179.25,1.55,27.92,16.1,18.18,5.42,0.56,5.73,0.1,0.6,30.92,73.0,0.35,89.0,22.0,733.25,0.0,0.0,27.08,0.0
2019-03-08 06:00:00,2019-03-08 07:00:00,77.25,182.0,17.12,36.1,33.1,18.93,5.7,0.7,2.38,0.1,0.6,30.85,68.75,0.38,227.5,22.5,733.0,0.0,0.0,27.43,0.05
2019-03-08 07:00:00,2019-03-08 08:00:00,84.67,182.0,13.77,34.9,29.77,18.7,8.73,0.72,4.63,0.1,0.63,30.87,65.67,0.37,227.33,63.0,731.67,0.0,0.0,28.2,0.13
2019-03-08 08:00:00,2019-03-08 09:00:00,85.0,170.75,13.4,39.5,31.87,21.75,23.78,0.97,13.23,0.1,0.72,31.82,58.0,0.62,273.25,148.0,728.25,0.0,0.0,31.32,0.17
2019-03-08 09:00:00,2019-03-08 10:00:00,80.5,172.5,4.22,32.02,20.5,19.68,16.5,0.93,23.53,0.08,0.7,32.25,63.75,0.9,76.5,268.5,726.25,0.05,0.0,34.2,0.27
2019-03-08 10:00:00,2019-03-08 11:00:00,71.67,162.33,0.75,18.83,10.4,18.27,13.4,0.56,40.63,0.0,0.37,32.37,57.67,1.0,96.33,374.0,725.67,0.0,0.0,35.43,0.1
2019-03-08 11:00:00,2019-03-08 12:00:00,60.75,144.5,,13.95,7.45,18.65,11.0,0.51,50.33,0.0,0.2,32.5,48.5,0.88,93.5,433.75,724.75,0.03,0.0,36.7,0.0
2019-03-08 12:00:00,2019-03-08 13:00:00,51.75,139.5,0.8,12.63,7.33,16.8,10.65,0.39,49.3,0.0,0.17,32.27,41.25,0.85,124.5,464.25,723.75,0.03,0.0,37.85,0.0
2019-03-08 13:00:00,2019-03-08 14:00:00,42.5,124.5,0.33,10.15,5.7,15.42,6.92,0.19,39.9,0.0,0.1,31.05,38.5,0.85,180.0,416.75,722.75,0.03,0.0,38.73,0.0
2019-03-08 14:00:00,2019-03-08 15:00:00,37.0,110.0,0.2,8.73,4.8,14.6,5.7,0.26,34.75,0.0,0.1,30.85,38.5,1.0,105.0,341.0,723.25,0.0,0.0,38.75,0.0
2019-03-08 15:00:00,2019-03-08 16:00:00,39.0,105.0,0.47,7.9,4.5,13.85,4.8,0.22,29.5,0.0,0.1,30.85,36.25,1.17,207.5,281.75,723.25,0.03,0.0,39.03,0.0
2019-03-08 16:00:00,2019-03-08 17:00:00,26.25,92.5,0.3,7.9,4.38,12.8,5.45,0.21,26.75,0.0,0.1,31.85,34.5,0.97,280.0,186.0,724.0,0.03,0.0,39.0,0.0
2019-03-08 17:00:00,2019-03-08 18:00:00,27.25,85.0,0.68,9.7,5.67,12.95,7.8,0.41,28.3,0.0,0.1,32.75,37.25,1.2,166.5,78.75,725.5,0.0,0.0,38.12,0.0
2019-03-08 18:00:00,2019-03-08 19:00:00,41.25,131.25,0.6,15.97,8.97,12.78,11.6,0.49,25.62,0.0,0.2,32.6,39.25,0.95,217.5,22.25,727.75,0.0,0.0,36.53,0.0
2019-03-08 19:00:00,2019-03-08 20:00:00,49.75,157.25,0.25,18.88,10.27,12.72,9.17,0.58,20.25,0.0,0.25,32.77,37.25,0.83,171.5,22.0,728.75,0.0,0.0,35.42,0.0
